Player,Role,Team,Opponent_Team,Opponent_Player,Date,Week,Day,Patch,Stage,No_Game,all_Games,Format,Game_of_day,Side,Time,Ban,Ban_Opponent,Pick,Pick_Opponent,Champion,Champion_Opponent,Outcome,Kills_Team,Turrets_Team,Dragon_Team,Baron_Team,Level,Kills,Deaths,Assists,KDA,CS,CS_in_Teams_Jungle,CS_in_Enemy_Jungle,CSM,Golds,GPM,GOLD%,Vision_Score,Wards_placed,Wards_destroyed,Control_Wards_Purchased,Detector_Wards_Placed,VSPM,WPM,VWPM,WCPM,VS%,Total_damage_to_Champion,Physical_Damage,Magic_Damage,True_Damage,DPM,DMG%,K+A_Per_Minute,KP%,Solo_kills,Double_kills,Triple_kills,Quadra_kills,Penta_kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives_Stolen,Damage_dealt_to_turrets,Damage_dealt_to buildings,Total_heal,Total_Heals_On_Teammates,Damage_self_mitigated,Total_Damage_Shielded_On_Teammates,Time_ccing_others,Total_Time_CC_Dealt,Total_damage_taken,Total_Time_Spent_Dead,Consumables_purchased,Items_Purchased,Shutdown_bounty_collected,Shutdown_bounty_lost
Photon,TOP,VIT,FNC,Oscarinin,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:28:52,Orianna,Senna,Kalista,Ashe,KSante,Olaf,Loss,15,4,0,0,15,4,4,3,1.8,226,2,0,7.8,11534,400,22.1,17,8,3,2,2,0.59,0.28,0.07,0.1,8.5,16593,13124,2495,974,575,27.8,0.24,46.7,0,1,0,0,0,419,-4,627,1,0,4659,4659,3637,0,30255,4,30,1570,26989,176,4,21,300,350
Daglas,JUNGLE,VIT,FNC,Razork,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:28:52,Taliyah,Smolder,Ahri,Varus,Viego,Volibear,Loss,15,4,0,0,14,5,4,4,2.3,190,167,0,6.6,11531,399,22.1,32,7,7,11,5,1.11,0.24,0.38,0.24,16,12319,10427,1260,632,427,20.6,0.31,60,1,0,0,0,0,546,-3,650,0,0,1217,1217,15096,0,19944,0,15,169,27996,97,7,28,400,150
Vetheo,MID,VIT,FNC,Humanoid,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:28:52,Poppy,Vi,Nautilus,Nautilus,Ahri,Karma,Loss,15,4,0,0,15,2,2,4,3,251,0,0,8.7,10772,373,20.6,34,15,8,4,4,1.18,0.52,0.14,0.28,17,13431,819,8687,3925,465,22.5,0.21,40,0,0,0,0,0,-649,2,513,1,0,4291,4291,5271,0,7270,0,13,51,16174,38,6,19,0,150
Carzzy,ADCARRY,VIT,FNC,Noah,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:28:52,Renekton,Jax,KSante,Karma,Kalista,Varus,Loss,15,4,0,0,13,3,5,7,2,225,8,0,7.8,10718,371,20.5,45,12,13,4,3,1.56,0.42,0.14,0.45,22.5,12373,10164,1873,336,429,20.7,0.35,66.7,0,0,0,0,0,296,-16,-1305,-1,0,2249,2249,2939,0,6162,0,10,266,13906,114,7,23,0,300
Hylissang,SUPPORT,VIT,FNC,Jun,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:28:52,Twisted_Fate,Jarvan_IV,Viego,Olaf,Nautilus,Ashe,Loss,15,4,0,0,11,1,5,9,2,39,0,0,1.4,7700,267,14.7,72,36,11,11,9,2.49,1.52,0.38,0.38,36,5013,2111,2862,40,174,8.4,0.35,66.7,0,0,0,0,0,15,6,77,0,0,1070,1070,1717,838,19627,0,47,798,14626,97,14,28,250,0
Oscarinin,TOP,FNC,VIT,Photon,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:28:52,Senna,Orianna,Ashe,Kalista,Olaf,KSante,Win,20,9,4,2,16,4,3,2,2,270,36,0,9.4,13143,455,21.7,25,12,4,4,3,0.87,0.42,0.14,0.14,9.8,13478,8531,0,4947,467,17.8,0.21,30,0,1,0,0,0,-419,4,-627,-1,0,4534,4534,14708,0,23198,0,10,499,18583,78,5,24,450,300
Razork,JUNGLE,FNC,VIT,Daglas,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:28:52,Smolder,Taliyah,Varus,Ahri,Volibear,Viego,Win,20,9,4,2,15,4,1,10,14,189,156,0,6.5,11742,407,19.4,46,5,12,5,5,1.59,0.17,0.17,0.42,18,11876,9217,2265,394,411,15.6,0.48,70,0,0,0,0,0,-546,3,-650,0,0,2678,2678,18988,0,48715,0,22,454,30726,26,7,27,200,0
Humanoid,MID,FNC,VIT,Vetheo,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:28:52,Vi,Poppy,Nautilus,Nautilus,Karma,Ahri,Win,20,9,4,2,16,5,2,8,6.5,232,0,0,8,12496,433,20.7,28,13,3,4,3,0.97,0.45,0.14,0.1,11,24650,681,23291,678,854,32.5,0.45,65,0,1,0,0,0,649,-2,-513,-1,0,4223,4223,3079,71,12255,2786,29,341,13762,77,6,20,300,250
Noah,ADCARRY,FNC,VIT,Carzzy,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:28:52,Jax,Renekton,Karma,KSante,Varus,Kalista,Win,20,9,4,2,16,2,6,13,2.5,255,11,0,8.8,13154,456,21.7,25,11,5,3,3,0.87,0.38,0.1,0.17,9.8,15161,11905,2622,634,525,20,0.52,75,0,0,0,0,0,-296,16,1305,1,0,4911,4911,2788,735,7895,0,20,293,13821,102,5,26,0,250
Jun,SUPPORT,FNC,VIT,Hylissang,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:28:52,Jarvan_IV,Twisted_Fate,Olaf,Viego,Ashe,Nautilus,Win,20,9,4,2,13,5,3,9,4.7,45,0,0,1.6,9963,345,16.5,131,69,15,11,11,4.54,2.39,0.38,0.52,51.4,10734,10014,641,79,372,14.1,0.48,70,0,0,0,0,0,-15,-6,-77,0,0,4209,4209,1061,0,6305,0,43,383,10032,62,12,27,0,150
Brokenblade,TOP,G2,GX,Odoamne,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Blue,0:27:36,Vi,Kalista,Rell,Varus,Jax,Udyr,Win,17,11,1,1,16,8,0,3,Perfect_KDA,252,12,0,9.1,15636,567,26.8,30,13,5,4,4,1.09,0.47,0.14,0.18,13.1,19079,10350,8280,449,691,27.2,0.4,64.7,0,1,0,1,0,1201,13,737,1,0,21406,21406,9969,0,24318,0,19,612,22147,0,5,23,100,0
Yike,JUNGLE,G2,GX,Peach,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Blue,0:27:36,Jarvan_IV,Orianna,Draven,Maokai,Xin_Zhao,Maokai,Win,17,11,1,1,15,4,1,13,17,192,173,0,7,11626,421,20,46,8,11,6,6,1.67,0.29,0.22,0.4,20.1,14281,11585,1168,1528,517,20.4,0.62,100,0,0,0,0,0,1169,26,1288,1,0,2744,2744,22422,0,34027,0,30,668,30156,26,7,26,0,0
Caps,MID,G2,GX,Jackies,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Blue,0:27:36,Smolder,Neeko,Karma,Tristana,Karma,Tristana,Win,17,11,1,1,15,1,2,10,5.5,228,5,0,8.3,10200,370,17.5,32,13,6,6,5,1.16,0.47,0.22,0.22,14,20034,662,19138,234,726,28.6,0.4,64.7,0,0,0,0,0,-62,2,-138,0,0,2196,2196,2362,0,12035,1072,22,344,12663,84,8,22,0,150
Hans_Sama,ADCARRY,G2,GX,Patrik,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Blue,0:27:36,Rumble,Nautilus,Jax,Udyr,Draven,Varus,Win,17,11,1,1,14,4,1,7,11,264,14,0,9.6,13399,485,23,33,10,12,1,1,1.2,0.36,0.04,0.43,14.4,11679,11120,58,501,423,16.7,0.4,64.7,0,0,0,0,0,1239,8,147,0,0,4410,4410,5432,0,6334,0,10,128,11981,46,3,22,0,700
Mikyx,SUPPORT,G2,GX,IgNar,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Blue,0:27:36,Gragas,Aatrox,Xin_Zhao,Braum,Rell,Braum,Win,17,11,1,1,12,0,4,13,3.3,21,0,0,0.8,7398,268,12.7,88,46,6,10,10,3.19,1.67,0.36,0.22,38.4,5012,318,4171,523,182,7.2,0.47,76.5,0,0,0,0,0,63,-11,-73,0,0,1000,1000,955,470,16598,719,49,246,14055,74,12,27,0,0
Odoamne,TOP,GX,G2,Brokenblade,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Red,0:27:36,Kalista,Vi,Varus,Rell,Udyr,Jax,Loss,8,2,2,0,14,0,4,5,1.3,201,3,0,7.3,8512,308,19,17,11,1,4,3,0.62,0.4,0.14,0.04,8.9,12948,2440,10508,0,469,22.7,0.18,62.5,0,0,0,0,0,-1201,-13,-737,-1,0,1944,1944,3691,0,33620,0,37,2781,19919,95,6,19,0,0
Peach,JUNGLE,GX,G2,Yike,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Red,0:27:36,Orianna,Jarvan_IV,Maokai,Draven,Maokai,Xin_Zhao,Loss,8,2,2,0,12,2,3,5,2.3,126,110,0,4.6,7806,283,17.5,34,10,9,7,6,1.23,0.36,0.25,0.33,17.7,7191,278,6543,370,261,12.6,0.25,87.5,0,0,0,0,0,-1169,-26,-1288,-1,0,0,0,15055,0,23196,0,43,436,28446,95,8,23,0,0
Jackies,MID,GX,G2,Caps,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Red,0:27:36,Neeko,Smolder,Tristana,Karma,Tristana,Karma,Loss,8,2,2,0,15,4,3,3,2.3,259,3,0,9.4,11987,434,26.8,29,8,10,1,0,1.05,0.29,0.04,0.36,15.1,18872,15728,3092,52,684,33.1,0.25,87.5,0,0,0,0,0,62,-2,138,0,0,7253,7253,5350,0,15098,0,2,24,16024,80,2,19,700,100
Patrik,ADCARRY,GX,G2,Hans_Sama,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Red,0:27:36,Nautilus,Rumble,Udyr,Jax,Varus,Draven,Loss,8,2,2,0,13,2,4,4,1.5,234,4,0,8.5,10177,369,22.8,23,11,4,3,2,0.83,0.4,0.11,0.14,12,14961,10532,4385,44,542,26.2,0.22,75,0,1,0,0,0,-1239,-8,-147,0,0,379,379,1753,0,9462,0,26,300,12548,135,4,23,150,0
IgNar,SUPPORT,GX,G2,Mikyx,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,3,Red,0:27:36,Aatrox,Gragas,Braum,Xin_Zhao,Braum,Rell,Loss,8,2,2,0,11,0,3,8,2.7,32,0,0,1.2,6206,225,13.9,89,46,9,11,9,3.22,1.67,0.4,0.33,46.4,3026,138,2888,0,110,5.3,0.29,100,0,0,0,0,0,-63,11,73,0,0,0,0,1569,904,14924,2098,27,129,12799,81,13,28,0,0
Finn,TOP,RGE,MDK,Myrwn,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Blue,0:28:20,Vi,Senna,Orianna,Ahri,KSante,Twisted_Fate,Loss,7,3,0,0,15,3,3,1,1.3,217,0,0,7.7,10295,363,22.3,32,14,2,4,4,1.13,0.49,0.14,0.07,19.8,8898,7601,813,484,314,14.5,0.14,57.1,0,0,0,0,0,-1161,-26,-215,0,0,5102,5102,1901,0,35823,35,21,1756,20969,94,5,21,100,50
Markoon,JUNGLE,RGE,MDK,Elyoya,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Blue,0:28:20,Varus,Smolder,Xin_Zhao,Jarvan_IV,Xin_Zhao,Jarvan_IV,Loss,7,3,0,0,12,1,5,4,1,131,120,0,4.6,8060,284,17.5,23,9,3,6,5,0.81,0.32,0.21,0.11,14.2,12637,11396,801,440,446,20.6,0.18,71.4,0,0,0,0,0,-357,-11,-338,-1,0,0,0,21798,0,26029,0,21,475,38142,110,7,21,50,0
Larssen,MID,RGE,MDK,Fresskowy,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Blue,0:28:20,Zeri,Kalista,KSante,Twisted_Fate,Orianna,Ahri,Loss,7,3,0,0,15,3,5,1,0.8,254,0,0,9,11476,405,24.9,21,11,3,4,2,0.74,0.39,0.14,0.11,13,20113,638,19355,120,710,32.8,0.14,57.1,0,0,0,0,0,305,11,567,0,0,3298,3298,266,110,14864,1029,29,334,14879,174,7,24,700,100
Comp,ADCARRY,RGE,MDK,Supa,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Blue,0:28:20,Aphelios,Renata_Glasc,Lucian,Jinx,Lucian,Jinx,Loss,7,3,0,0,13,0,5,4,0.8,245,3,0,8.6,10016,354,21.7,24,10,7,3,3,0.85,0.35,0.11,0.25,14.8,13987,9945,3833,209,494,22.8,0.14,57.1,0,0,0,0,0,-1800,-22,-1121,-1,0,1099,1099,1936,0,8376,0,0,0,16137,112,6,23,0,0
Zoelys,SUPPORT,RGE,MDK,Alvaro,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Blue,0:28:20,Xayah,Rakan,Nami,Nautilus,Nami,Nautilus,Loss,7,3,0,0,10,0,5,6,1.2,18,0,0,0.6,6281,222,13.6,62,33,6,5,5,2.19,1.16,0.18,0.21,38.3,5769,1027,4742,0,204,9.4,0.21,85.7,0,0,0,0,0,-1021,-12,-776,-1,0,295,295,5702,4476,4704,831,21,129,10854,90,7,26,0,0
Myrwn,TOP,MDK,RGE,Finn,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Red,0:28:20,Senna,Vi,Ahri,Orianna,Twisted_Fate,KSante,Win,23,8,4,1,17,5,2,10,7.5,253,10,0,8.9,13724,484,22.9,32,11,5,2,2,1.13,0.39,0.07,0.18,13.5,23031,13526,8789,716,813,29.2,0.53,65.2,0,1,1,0,0,1161,26,215,0,0,5142,5142,6436,0,12575,0,41,261,15534,76,3,23,50,100
Elyoya,JUNGLE,MDK,RGE,Markoon,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Red,0:28:20,Smolder,Varus,Jarvan_IV,Xin_Zhao,Jarvan_IV,Xin_Zhao,Win,23,8,4,1,15,3,1,16,19,189,169,0,6.7,10900,385,18.2,54,13,13,11,11,1.91,0.46,0.39,0.46,22.8,11738,10069,767,902,414,14.9,0.67,82.6,0,0,0,0,0,357,11,338,1,0,2645,2645,18702,0,33889,0,19,558,29982,43,12,26,0,300
Fresskowy,MID,MDK,RGE,Larssen,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Red,0:28:20,Kalista,Zeri,Twisted_Fate,KSante,Ahri,Orianna,Win,23,8,4,1,16,5,0,9,Perfect_KDA,267,0,0,9.4,12821,453,21.4,36,9,8,5,4,1.27,0.32,0.18,0.28,15.2,12217,752,8595,2870,431,15.5,0.49,60.9,0,0,0,0,0,-305,-11,-567,0,0,2658,2658,7464,1035,6827,0,11,51,13348,0,7,24,100,0
Supa,ADCARRY,MDK,RGE,Comp,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Red,0:28:20,Renata_Glasc,Aphelios,Jinx,Lucian,Jinx,Lucian,Win,23,8,4,1,15,7,2,12,9.5,259,16,0,9.1,13674,483,22.8,24,8,5,2,2,0.85,0.28,0.07,0.18,10.1,24087,23394,363,330,850,30.5,0.67,82.6,0,1,0,1,0,1800,22,1121,1,0,10447,10447,6513,794,7930,0,14,89,15130,79,3,21,0,300
Alvaro,SUPPORT,MDK,RGE,Zoelys,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,4,Red,0:28:20,Rakan,Xayah,Nautilus,Nami,Nautilus,Nami,Win,23,8,4,1,13,3,2,16,9.5,33,0,0,1.2,8770,310,14.6,91,47,8,14,14,3.21,1.66,0.49,0.28,38.4,7894,1942,4588,1364,279,10,0.67,82.6,0,0,0,0,0,1021,12,776,1,0,684,684,1311,0,31348,827,46,253,15295,61,16,31,0,150
Irrelevant,TOP,SK,KC,Cabochard,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Blue,0:42:08,Vi,Rell,Varus,Xayah,Renekton,Sion,Win,23,9,3,1,18,1,4,8,2.3,306,15,0,7.3,14882,353,19.3,58,15,13,10,10,1.38,0.36,0.24,0.31,13,26236,22801,3333,102,623,15.8,0.21,39.1,0,0,0,0,0,1362,40,1203,1,0,9839,9839,12669,0,69899,0,39,114,54523,230,12,32,0,200
Isma,JUNGLE,SK,KC,Bo,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Blue,0:42:08,Zeri,Kalista,Maokai,Rakan,Maokai,Viego,Win,23,9,3,1,16,1,3,15,5.3,182,144,0,4.3,13154,312,17.1,64,15,25,13,13,1.52,0.36,0.31,0.59,14.3,15643,1904,11465,2274,371,9.4,0.38,69.6,0,0,0,0,0,-616,-27,-665,-1,0,2665,2665,31163,0,58706,0,75,625,51226,117,15,33,0,0
Nisqy,MID,SK,KC,Saken,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Blue,0:42:08,Ahri,Smolder,Renata_Glasc,Hwei,Taliyah,Hwei,Win,23,9,3,1,18,6,4,9,3.8,359,40,0,8.5,17250,409,22.4,50,21,8,18,16,1.19,0.5,0.43,0.19,11.2,41721,945,37417,3359,990,25.2,0.36,65.2,1,1,0,0,0,179,-5,-116,0,0,3137,3137,4207,691,19673,0,42,809,30491,224,21,42,500,550
Exakick,ADCARRY,SK,KC,Upset,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Blue,0:42:08,Lee_Sin,Jayce,Renekton,Viego,Varus,Xayah,Win,23,9,3,1,18,12,3,5,5.7,393,30,0,9.3,20269,481,26.3,81,24,28,9,9,1.92,0.57,0.21,0.66,18.2,70908,44894,20032,5982,1683,42.8,0.4,73.9,0,2,0,0,0,497,8,-489,0,0,6307,6307,3975,0,29750,0,44,483,27610,145,12,32,750,1200
Doss,SUPPORT,SK,KC,Targamas,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Blue,0:42:08,Jarvan_IV,Jax,Taliyah,Sion,Renata_Glasc,Rakan,Win,23,9,3,1,16,3,1,17,20,42,0,0,1,11555,274,15,193,111,29,22,20,4.58,2.63,0.52,0.69,43.3,11268,1786,6723,2759,267,6.8,0.47,87,0,0,0,0,0,451,-8,635,1,0,1768,1768,4155,2910,16832,8793,33,219,15375,46,25,43,0,0
Cabochard,TOP,KC,SK,Irrelevant,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Red,0:42:08,Rell,Vi,Xayah,Varus,Sion,Renekton,Loss,15,7,4,1,18,1,5,7,1.6,263,8,0,6.2,12953,307,17.6,47,14,12,10,10,1.12,0.33,0.24,0.28,12.5,21260,9760,10318,1182,505,15.2,0.19,53.3,0,0,0,0,0,-1362,-40,-1203,-1,0,943,943,9907,0,142527,0,46,851,67973,174,14,35,0,0
Bo,JUNGLE,KC,SK,Isma,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Red,0:42:08,Kalista,Zeri,Rakan,Maokai,Viego,Maokai,Loss,15,7,4,1,18,8,6,3,1.8,255,220,0,6.1,16076,382,21.9,65,15,23,19,11,1.54,0.36,0.45,0.55,17.3,24428,19314,4376,738,580,17.5,0.26,73.3,0,1,0,0,0,616,27,665,1,0,1047,1047,29110,0,51308,0,19,306,58953,203,18,39,750,450
Saken,MID,KC,SK,Nisqy,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Red,0:42:08,Smolder,Ahri,Hwei,Renata_Glasc,Hwei,Taliyah,Loss,15,7,4,1,18,3,4,9,3,357,0,0,8.5,17080,405,23.2,32,15,4,3,3,0.76,0.36,0.07,0.09,8.5,50126,1184,47678,1264,1190,35.8,0.28,80,1,1,0,0,0,-179,5,116,0,0,4410,4410,2716,1792,16537,2017,48,1349,20621,201,7,26,700,500
Upset,ADCARRY,KC,SK,Exakick,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Red,0:42:08,Jayce,Lee_Sin,Viego,Renekton,Xayah,Varus,Loss,15,7,4,1,18,3,3,7,3.3,393,31,0,9.3,17740,421,24.1,33,19,11,5,5,0.78,0.45,0.12,0.26,8.8,34954,33405,0,1549,830,25,0.24,66.7,0,0,0,0,0,-497,-8,489,0,0,6946,6946,5189,0,18950,0,19,143,19821,179,6,26,500,300
Targamas,SUPPORT,KC,SK,Doss,3/18/2024,2,3,v14.5,Spring_Season_24,1,1,1,5,Red,0:42:08,Jax,Jarvan_IV,Sion,Taliyah,Rakan,Renata_Glasc,Loss,15,7,4,1,14,0,5,9,1.8,55,0,0,1.3,9664,229,13.1,198,127,30,25,24,4.7,3.01,0.59,0.71,52.8,9086,988,5569,2529,216,6.5,0.21,60,0,0,0,0,0,-451,8,-635,-1,0,0,0,8962,3499,28312,1891,43,196,30050,147,29,44,0,0
Odoamne,TOP,GX,RGE,Finn,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Blue,0:29:03,Senna,Kalista,Vi,Ahri,Gragas,Ornn,Win,11,10,4,1,17,2,1,9,11,256,8,0,8.8,12113,417,21.5,25,6,6,3,2,0.86,0.21,0.1,0.21,10,21695,1378,20149,168,747,32.4,0.38,100,0,0,0,0,0,-54,-4,227,0,0,2969,2969,13161,370,19315,0,47,490,20178,41,5,18,50,50
Peach,JUNGLE,GX,RGE,Markoon,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Blue,0:29:03,Orianna,Smolder,Taliyah,Zeri,Vi,Jarvan_IV,Win,11,10,4,1,15,0,0,9,Perfect_KDA,186,176,0,6.4,10218,352,18.2,39,8,8,6,5,1.34,0.28,0.21,0.28,15.7,10846,10662,0,184,373,16.2,0.31,81.8,0,0,0,0,0,-83,7,360,1,0,4382,4382,13279,0,37022,0,17,250,22575,0,7,21,0,0
Jackies,MID,GX,RGE,Larssen,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Blue,0:29:03,Poppy,Varus,Rakan,Jarvan_IV,Taliyah,Ahri,Win,11,10,4,1,16,1,1,6,7,274,5,0,9.4,12367,426,22,37,11,7,8,8,1.27,0.38,0.28,0.24,14.9,11957,583,11374,0,412,17.8,0.24,63.6,0,0,0,0,0,194,1,-39,0,0,4137,4137,1254,0,8732,0,19,536,8418,0,10,26,0,250
Patrik,ADCARRY,GX,RGE,Comp,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Blue,0:29:03,Renata_Glasc,Kaisa,Gragas,Lulu,Nilah,Zeri,Win,11,10,4,1,16,8,1,1,9,272,24,0,9.4,14423,496,25.7,27,12,2,5,5,0.93,0.41,0.17,0.07,10.8,17803,17149,0,654,613,26.5,0.31,81.8,0,1,0,1,0,-54,8,1935,2,0,11689,11689,7946,1699,14041,1840,9,107,13035,39,6,23,50,200
IgNar,SUPPORT,GX,RGE,Zoelys,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Blue,0:29:03,Aatrox,Rumble,Nilah,Ornn,Rakan,Lulu,Win,11,10,4,1,12,0,0,9,Perfect_KDA,34,0,0,1.2,7099,244,12.6,121,76,12,15,15,4.17,2.62,0.52,0.41,48.6,4757,729,3041,987,164,7.1,0.31,81.8,0,0,0,0,0,45,12,1081,1,0,0,0,4636,1441,13887,2736,15,39,7150,0,17,30,0,0
Finn,TOP,RGE,GX,Odoamne,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Red,0:29:03,Kalista,Senna,Ahri,Vi,Ornn,Gragas,Loss,3,2,0,0,14,0,3,2,0.7,208,0,0,7.2,8758,301,18.9,21,12,3,3,3,0.72,0.41,0.1,0.1,10.9,13076,6043,7033,0,450,28.9,0.07,66.7,0,0,0,0,0,54,4,-227,0,0,965,965,1344,0,34685,0,35,437,29654,92,4,21,0,0
Markoon,JUNGLE,RGE,GX,Peach,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Red,0:29:03,Smolder,Orianna,Zeri,Taliyah,Jarvan_IV,Vi,Loss,3,2,0,0,13,0,2,3,1.5,175,155,0,6,8740,301,18.9,45,7,18,6,6,1.55,0.24,0.21,0.62,23.4,5349,4048,800,501,184,11.8,0.1,100,0,0,0,0,0,83,-7,-360,-1,0,0,0,15303,0,32121,0,20,642,28411,33,7,22,0,0
Larssen,MID,RGE,GX,Jackies,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Red,0:29:03,Varus,Poppy,Jarvan_IV,Rakan,Ahri,Taliyah,Loss,3,2,0,0,16,2,1,1,3,283,0,0,9.7,11609,400,25.1,27,10,4,1,1,0.93,0.34,0.03,0.14,14.1,14228,829,9298,4101,490,31.5,0.1,100,0,0,0,0,0,-194,-1,39,0,0,1127,1127,4002,0,7483,0,22,86,12213,0,3,19,300,50
Comp,ADCARRY,RGE,GX,Patrik,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Red,0:29:03,Kaisa,Renata_Glasc,Lulu,Gragas,Zeri,Nilah,Loss,3,2,0,0,13,1,3,1,0.7,273,5,0,9.4,10894,375,23.5,32,9,14,2,2,1.1,0.31,0.07,0.48,16.7,7199,3817,3133,249,248,15.9,0.07,66.7,0,0,0,0,0,54,-8,-1935,-2,0,0,0,1768,0,7797,0,5,87,12243,125,4,21,200,50
Zoelys,SUPPORT,RGE,GX,IgNar,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,1,Red,0:29:03,Rumble,Aatrox,Ornn,Nilah,Lulu,Rakan,Loss,3,2,0,0,11,0,2,3,1.5,21,0,0,0.7,6275,216,13.6,67,35,6,8,6,2.31,1.2,0.28,0.21,34.9,5376,469,2824,2083,185,11.9,0.1,100,0,0,0,0,0,-45,-12,-1081,-1,0,0,0,4141,2799,4454,2658,33,233,7831,73,10,22,0,0
Adam,TOP,BDS,FNC,Oscarinin,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:04,Taliyah,Neeko,Orianna,Karma,Renekton,Rumble,Win,22,8,5,2,18,2,3,14,5.3,266,13,0,7.4,13927,386,19.4,47,17,8,12,11,1.3,0.47,0.33,0.22,13.4,16797,11904,3774,1119,466,19.3,0.44,72.7,1,0,0,0,0,-954,-19,-1209,-1,0,2605,2605,15474,0,36137,0,24,327,42282,58,16,39,0,0
Sheo,JUNGLE,BDS,FNC,Razork,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:04,Jax,Smolder,Xin_Zhao,Vi,Xin_Zhao,Vi,Win,22,8,5,2,17,6,0,11,Perfect_KDA,211,186,0,5.9,14247,395,19.9,59,9,13,7,7,1.64,0.25,0.19,0.36,16.9,17190,14254,954,1982,477,19.7,0.47,77.3,1,1,0,0,0,381,-13,-155,0,0,3167,3167,33598,0,49552,0,25,762,42028,0,9,27,0,0
nuc,MID,BDS,FNC,Humanoid,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:04,Varus,Kalista,Zeri,Nautilus,Orianna,Karma,Win,22,8,5,2,18,7,1,12,19,303,8,0,8.4,16660,462,23.2,52,18,11,13,13,1.44,0.5,0.36,0.3,14.9,23452,777,21830,845,650,26.9,0.53,86.4,0,1,0,0,0,528,7,592,0,0,8692,8692,3762,0,17987,3066,21,315,16887,52,17,39,650,450
Ice,ADCARRY,BDS,FNC,Noah,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:04,Twisted_Fate,Olaf,Rell,Jinx,Zeri,Jinx,Win,22,8,5,2,18,5,2,7,6,382,35,0,10.6,17133,475,23.9,64,18,23,9,8,1.77,0.5,0.25,0.64,18.3,23012,15046,6970,996,638,26.4,0.33,54.5,0,1,0,0,0,-626,1,168,0,0,3427,3427,7307,0,17194,0,8,149,18227,45,10,27,100,850
